station,known_group,date,temp_c,precip_mm
New York,Mid-latitude,2018-01-01,-0.38,165.54
New York,Mid-latitude,2018-02-01,3.67,231.0
New York,Mid-latitude,2018-03-01,3.18,139.81
New York,Mid-latitude,2018-04-01,7.15,129.6
New York,Mid-latitude,2018-05-01,15.14,144.46
New York,Mid-latitude,2018-06-01,19.5,89.4
New York,Mid-latitude,2018-07-01,23.71,165.85
New York,Mid-latitude,2018-08-01,24.6,131.75
New York,Mid-latitude,2018-09-01,21.54,221.4
New York,Mid-latitude,2018-10-01,14.97,136.71
New York,Mid-latitude,2018-11-01,7.67,322.5
New York,Mid-latitude,2018-12-01,4.64,243.97
New York,Mid-latitude,2019-01-01,0.88,177.32
New York,Mid-latitude,2019-02-01,1.49,125.44
New York,Mid-latitude,2019-03-01,3.47,139.5
New York,Mid-latitude,2019-04-01,9.87,136.8
New York,Mid-latitude,2019-05-01,14.34,198.4
New York,Mid-latitude,2019-06-01,19.9,137.7
New York,Mid-latitude,2019-07-01,24.53,149.73
New York,Mid-latitude,2019-08-01,23.39,144.46
New York,Mid-latitude,2019-09-01,20.81,32.7
New York,Mid-latitude,2019-10-01,15.93,168.95
New York,Mid-latitude,2019-11-01,7.3,78.9
New York,Mid-latitude,2019-12-01,4.12,237.77
New York,Mid-latitude,2020-01-01,3.7,90.21
New York,Mid-latitude,2020-02-01,3.67,114.26
New York,Mid-latitude,2020-03-01,6.76,119.97
New York,Mid-latitude,2020-04-01,8.37,147.6
New York,Mid-latitude,2020-05-01,12.58,49.6
New York,Mid-latitude,2020-06-01,20.21,73.5
New York,Mid-latitude,2020-07-01,25.24,143.53
New York,Mid-latitude,2020-08-01,24.12,104.16
New York,Mid-latitude,2020-09-01,20.5,80.4
New York,Mid-latitude,2020-10-01,15.33,169.88
New York,Mid-latitude,2020-11-01,11.04,186.3
New York,Mid-latitude,2020-12-01,4.56,146.01
Paris,Mid-latitude,1991-01-01,3.1,50.22
Paris,Mid-latitude,1991-02-01,0.0,15.4
Paris,Mid-latitude,1991-03-01,8.88,45.88
Paris,Mid-latitude,1991-04-01,9.0,20.4
Paris,Mid-latitude,1991-05-01,11.95,14.26
Paris,Mid-latitude,1991-06-01,15.34,44.7
Paris,Mid-latitude,1991-07-01,20.47,47.43
Paris,Mid-latitude,1991-08-01,21.07,17.98
Paris,Mid-latitude,1991-09-01,17.94,49.8
Paris,Mid-latitude,1991-10-01,10.68,35.96
Paris,Mid-latitude,1991-11-01,5.66,71.4
Paris,Mid-latitude,1991-12-01,1.54,40.3
Paris,Mid-latitude,1992-01-01,1.06,8.99
Paris,Mid-latitude,1992-02-01,3.83,31.9
Paris,Mid-latitude,1992-03-01,7.65,55.8
Paris,Mid-latitude,1992-04-01,9.47,31.2
Paris,Mid-latitude,1992-05-01,15.58,72.23
Paris,Mid-latitude,1992-06-01,16.88,79.8
Paris,Mid-latitude,1992-07-01,20.07,33.79
Paris,Mid-latitude,1992-08-01,20.22,79.05
Paris,Mid-latitude,1992-09-01,15.16,53.1
Paris,Mid-latitude,1992-10-01,8.53,61.38
Paris,Mid-latitude,1992-11-01,8.24,82.2
Paris,Mid-latitude,1992-12-01,2.99,62.31
Paris,Mid-latitude,1993-01-01,4.95,75.02
Paris,Mid-latitude,1993-02-01,1.98,17.36
Paris,Mid-latitude,1993-03-01,6.27,4.96
Paris,Mid-latitude,1993-04-01,11.1,76.5
Paris,Mid-latitude,1993-05-01,14.57,75.02
Paris,Mid-latitude,1993-06-01,17.4,53.1
Paris,Mid-latitude,1993-07-01,17.57,53.94
Paris,Mid-latitude,1993-08-01,17.35,10.85
Paris,Mid-latitude,1993-09-01,13.74,111.9
Paris,Mid-latitude,1993-10-01,8.82,99.51
Paris,Mid-latitude,1993-11-01,2.36,24.3
Paris,Mid-latitude,1993-12-01,5.0,120.59
Paris,Mid-latitude,1994-01-01,4.67,75.33
Paris,Mid-latitude,1994-02-01,3.48,57.96
Paris,Mid-latitude,1994-03-01,8.09,43.71
Paris,Mid-latitude,1994-04-01,8.64,63.6
Paris,Mid-latitude,1994-05-01,13.33,67.89
Paris,Mid-latitude,1994-06-01,16.26,42.3
Paris,Mid-latitude,1994-07-01,21.27,46.19
Paris,Mid-latitude,1994-08-01,18.67,60.45
Paris,Mid-latitude,1994-09-01,14.06,78.3
Paris,Mid-latitude,1994-10-01,10.43,49.91
Paris,Mid-latitude,1994-11-01,9.51,52.2
Paris,Mid-latitude,1994-12-01,5.32,69.44
Paris,Mid-latitude,1995-01-01,4.04,113.77
Paris,Mid-latitude,1995-02-01,6.91,78.96
Paris,Mid-latitude,1995-03-01,5.56,75.95
Paris,Mid-latitude,1995-04-01,9.28,53.7
Paris,Mid-latitude,1995-05-01,13.07,63.55
Paris,Mid-latitude,1995-06-01,15.32,25.5
Paris,Mid-latitude,1995-07-01,20.76,59.52
Paris,Mid-latitude,1995-08-01,19.89,36.89
Paris,Mid-latitude,1995-09-01,13.92,86.7
Paris,Mid-latitude,1995-10-01,13.58,22.94
Paris,Mid-latitude,1995-11-01,6.15,22.2
Paris,Mid-latitude,1995-12-01,1.32,48.36
Paris,Mid-latitude,1996-01-01,2.32,49.6
Paris,Mid-latitude,1996-02-01,1.12,50.46
Paris,Mid-latitude,1996-03-01,4.88,22.63
Paris,Mid-latitude,1996-04-01,9.29,13.2
Paris,Mid-latitude,1996-05-01,11.4,59.21
Paris,Mid-latitude,1996-06-01,17.22,17.7
Paris,Mid-latitude,1996-07-01,18.17,33.79
Paris,Mid-latitude,1996-08-01,17.89,69.75
Paris,Mid-latitude,1996-09-01,13.27,25.8
Paris,Mid-latitude,1996-10-01,10.91,44.95
Paris,Mid-latitude,1996-11-01,5.43,102.9
Paris,Mid-latitude,1996-12-01,0.27,50.53
Paris,Mid-latitude,1997-01-01,-1.51,10.54
Paris,Mid-latitude,1997-02-01,5.62,76.72
Paris,Mid-latitude,1997-03-01,8.46,15.5
Paris,Mid-latitude,1997-04-01,8.76,16.5
Paris,Mid-latitude,1997-05-01,13.41,81.84
Paris,Mid-latitude,1997-06-01,16.34,114.6
Paris,Mid-latitude,1997-07-01,18.41,30.69
Paris,Mid-latitude,1997-08-01,21.98,68.51
Paris,Mid-latitude,1997-09-01,15.81,12.0
Paris,Mid-latitude,1997-10-01,10.47,51.15
Paris,Mid-latitude,1997-11-01,7.23,72.3
Paris,Mid-latitude,1997-12-01,4.21,82.77
Paris,Mid-latitude,1998-01-01,3.44,63.55
Paris,Mid-latitude,1998-02-01,4.27,9.8
Paris,Mid-latitude,1998-03-01,7.51,27.28
Paris,Mid-latitude,1998-04-01,8.8,118.5
Paris,Mid-latitude,1998-05-01,15.2,20.77
Paris,Mid-latitude,1998-06-01,17.0,52.8
Paris,Mid-latitude,1998-07-01,17.63,38.44
Paris,Mid-latitude,1998-08-01,19.01,22.32
Paris,Mid-latitude,1998-09-01,15.45,95.7
Paris,Mid-latitude,1998-10-01,10.78,124.62
Paris,Mid-latitude,1998-11-01,3.52,39.9
Paris,Mid-latitude,1998-12-01,3.6,61.38
Paris,Mid-latitude,1999-01-01,4.84,62.31
Paris,Mid-latitude,1999-02-01,3.38,50.4
Paris,Mid-latitude,1999-03-01,7.56,48.36
Paris,Mid-latitude,1999-04-01,10.19,74.1
Paris,Mid-latitude,1999-05-01,15.1,62.31
Paris,Mid-latitude,1999-06-01,15.97,58.5
Paris,Mid-latitude,1999-07-01,20.09,36.27
Paris,Mid-latitude,1999-08-01,18.89,55.8
Paris,Mid-latitude,1999-09-01,17.5,96.9
Paris,Mid-latitude,1999-10-01,10.69,54.25
Paris,Mid-latitude,1999-11-01,4.95,45.0
Paris,Mid-latitude,1999-12-01,4.22,166.78
Paris,Mid-latitude,2000-01-01,2.4,27.28
Paris,Mid-latitude,2000-02-01,5.53,58.29
Paris,Mid-latitude,2000-03-01,6.97,38.75
Paris,Mid-latitude,2000-04-01,9.41,87.6
Paris,Mid-latitude,2000-05-01,14.8,68.51
Paris,Mid-latitude,2000-06-01,16.98,35.4
Paris,Mid-latitude,2000-07-01,16.42,107.88
Paris,Mid-latitude,2000-08-01,18.73,35.03
Paris,Mid-latitude,2000-09-01,15.87,47.1
Paris,Mid-latitude,2000-10-01,10.97,110.05
Paris,Mid-latitude,2000-11-01,7.07,85.2
Paris,Mid-latitude,2000-12-01,5.7,72.54
Paris,Mid-latitude,2001-01-01,3.42,73.78
Paris,Mid-latitude,2001-02-01,4.18,38.92
Paris,Mid-latitude,2001-03-01,7.47,107.88
Paris,Mid-latitude,2001-04-01,8.24,69.9
Paris,Mid-latitude,2001-05-01,14.37,29.14
Paris,Mid-latitude,2001-06-01,15.96,33.6
Paris,Mid-latitude,2001-07-01,18.72,91.45
Paris,Mid-latitude,2001-08-01,19.08,55.8
Paris,Mid-latitude,2001-09-01,13.1,88.2
Paris,Mid-latitude,2001-10-01,13.52,67.58
Paris,Mid-latitude,2001-11-01,5.15,51.0
Paris,Mid-latitude,2001-12-01,1.45,46.5
Paris,Mid-latitude,2002-01-01,3.52,31.31
Paris,Mid-latitude,2002-02-01,6.52,82.88
Paris,Mid-latitude,2002-03-01,7.58,55.18
Paris,Mid-latitude,2002-04-01,9.66,12.0
Paris,Mid-latitude,2002-05-01,13.04,48.67
Paris,Mid-latitude,2002-06-01,17.21,62.1
Paris,Mid-latitude,2002-07-01,17.8,51.46
Paris,Mid-latitude,2002-08-01,18.11,63.55
Paris,Mid-latitude,2002-09-01,14.21,28.2
Paris,Mid-latitude,2002-10-01,11.23,56.42
Paris,Mid-latitude,2002-11-01,8.25,101.1
Paris,Mid-latitude,2002-12-01,5.31,81.53
Paris,Mid-latitude,2003-01-01,1.37,57.97
Paris,Mid-latitude,2003-02-01,1.56,21.56
Paris,Mid-latitude,2003-03-01,8.09,8.99
Paris,Mid-latitude,2003-04-01,9.96,38.7
Paris,Mid-latitude,2003-05-01,13.67,63.24
Paris,Mid-latitude,2003-06-01,19.59,54.0
Paris,Mid-latitude,2003-07-01,20.02,36.89
Paris,Mid-latitude,2003-08-01,22.18,25.73
Paris,Mid-latitude,2003-09-01,15.7,12.6
Paris,Mid-latitude,2003-10-01,8.56,48.36
Paris,Mid-latitude,2003-11-01,7.37,47.7
Paris,Mid-latitude,2003-12-01,3.43,41.23
Paris,Mid-latitude,2004-01-01,3.35,72.23
Paris,Mid-latitude,2004-02-01,3.89,10.15
Paris,Mid-latitude,2004-03-01,5.78,28.21
Paris,Mid-latitude,2004-04-01,10.14,46.8
Paris,Mid-latitude,2004-05-01,13.03,35.03
Paris,Mid-latitude,2004-06-01,17.64,24.6
Paris,Mid-latitude,2004-07-01,18.7,43.71
Paris,Mid-latitude,2004-08-01,19.68,81.22
Paris,Mid-latitude,2004-09-01,16.82,21.6
Paris,Mid-latitude,2004-10-01,11.77,74.09
Paris,Mid-latitude,2004-11-01,6.22,32.4
Paris,Mid-latitude,2004-12-01,1.95,59.52
Paris,Mid-latitude,2005-01-01,3.8,47.12
Paris,Mid-latitude,2005-02-01,2.02,32.48
Paris,Mid-latitude,2005-03-01,6.51,42.78
Paris,Mid-latitude,2005-04-01,10.37,60.0
Paris,Mid-latitude,2005-05-01,13.72,60.14
Paris,Mid-latitude,2005-06-01,18.64,45.6
Paris,Mid-latitude,2005-07-01,19.48,65.72
Paris,Mid-latitude,2005-08-01,18.0,36.27
Paris,Mid-latitude,2005-09-01,16.82,43.5
Paris,Mid-latitude,2005-10-01,14.31,44.02
Paris,Mid-latitude,2005-11-01,5.29,39.9
Paris,Mid-latitude,2005-12-01,2.14,37.2
Paris,Mid-latitude,2006-01-01,1.1,36.27
Paris,Mid-latitude,2006-02-01,1.94,65.52
Paris,Mid-latitude,2006-03-01,4.77,79.67
Paris,Mid-latitude,2006-04-01,9.6,29.7
Paris,Mid-latitude,2006-05-01,14.07,80.29
Paris,Mid-latitude,2006-06-01,17.83,39.6
Paris,Mid-latitude,2006-07-01,22.96,44.95
Paris,Mid-latitude,2006-08-01,16.84,88.66
Paris,Mid-latitude,2006-09-01,18.28,46.5
Paris,Mid-latitude,2006-10-01,13.82,57.04
Paris,Mid-latitude,2006-11-01,8.17,65.4
Paris,Mid-latitude,2006-12-01,3.98,76.26
Paris,Mid-latitude,2007-01-01,6.36,41.85
Paris,Mid-latitude,2007-02-01,6.7,81.2
Paris,Mid-latitude,2007-03-01,6.93,61.07
Paris,Mid-latitude,2007-04-01,13.47,7.8
Paris,Mid-latitude,2007-05-01,14.7,78.43
Paris,Mid-latitude,2007-06-01,17.39,93.3
Paris,Mid-latitude,2007-07-01,17.41,81.22
Paris,Mid-latitude,2007-08-01,17.2,90.21
Paris,Mid-latitude,2007-09-01,14.33,32.7
Paris,Mid-latitude,2007-10-01,10.3,57.66
Paris,Mid-latitude,2007-11-01,5.53,41.7
Paris,Mid-latitude,2007-12-01,2.8,67.89
Paris,Mid-latitude,2008-01-01,4.72,46.5
Paris,Mid-latitude,2008-02-01,4.65,44.95
Paris,Mid-latitude,2008-03-01,6.13,86.49
Paris,Mid-latitude,2008-04-01,8.67,55.8
Paris,Mid-latitude,2008-05-01,15.47,72.85
Paris,Mid-latitude,2008-06-01,16.6,33.6
Paris,Mid-latitude,2008-07-01,18.39,53.63
Paris,Mid-latitude,2008-08-01,18.1,61.38
Paris,Mid-latitude,2008-09-01,13.44,37.8
Paris,Mid-latitude,2008-10-01,10.2,60.45
Paris,Mid-latitude,2008-11-01,6.47,59.7
Paris,Mid-latitude,2008-12-01,1.49,38.44
Paris,Mid-latitude,2009-01-01,-0.54,52.39
Paris,Mid-latitude,2009-02-01,2.34,46.2
Paris,Mid-latitude,2009-03-01,6.02,38.44
Paris,Mid-latitude,2009-04-01,11.58,49.8
Paris,Mid-latitude,2009-05-01,14.37,68.82
Paris,Mid-latitude,2009-06-01,16.48,64.2
Paris,Mid-latitude,2009-07-01,18.91,52.08
Paris,Mid-latitude,2009-08-01,20.05,23.25
Paris,Mid-latitude,2009-09-01,15.79,30.9
Paris,Mid-latitude,2009-10-01,10.99,50.53
Paris,Mid-latitude,2009-11-01,8.68,83.1
Paris,Mid-latitude,2009-12-01,2.14,75.02
Paris,Mid-latitude,2010-01-01,-1.01,34.72
Paris,Mid-latitude,2010-02-01,2.02,66.64
Paris,Mid-latitude,2010-03-01,5.67,43.4
Paris,Mid-latitude,2010-04-01,9.81,18.0
Paris,Mid-latitude,2010-05-01,12.06,38.75
Paris,Mid-latitude,2010-06-01,17.42,48.3
Paris,Mid-latitude,2010-07-01,20.42,75.64
Paris,Mid-latitude,2010-08-01,17.67,86.49
Paris,Mid-latitude,2010-09-01,14.61,53.4
Paris,Mid-latitude,2010-10-01,10.33,42.47
Paris,Mid-latitude,2010-11-01,5.71,78.9
Paris,Mid-latitude,2010-12-01,-1.43,68.82
Paris,Mid-latitude,2011-01-01,2.72,62.62
Paris,Mid-latitude,2011-02-01,4.79,30.24
Paris,Mid-latitude,2011-03-01,7.33,22.01
Paris,Mid-latitude,2011-04-01,13.12,12.9
Paris,Mid-latitude,2011-05-01,14.89,9.3
Paris,Mid-latitude,2011-06-01,17.05,70.8
Paris,Mid-latitude,2011-07-01,17.07,74.09
Paris,Mid-latitude,2011-08-01,18.42,96.1
Paris,Mid-latitude,2011-09-01,17.09,43.5
Paris,Mid-latitude,2011-10-01,12.29,31.93
Paris,Mid-latitude,2011-11-01,8.29,36.3
Paris,Mid-latitude,2011-12-01,5.9,125.24
Paris,Mid-latitude,2012-01-01,4.56,47.74
Paris,Mid-latitude,2012-02-01,-0.08,12.18
Paris,Mid-latitude,2012-03-01,8.41,22.32
Paris,Mid-latitude,2012-04-01,8.23,78.9
Paris,Mid-latitude,2012-05-01,14.48,57.97
Paris,Mid-latitude,2012-06-01,16.23,112.8
Paris,Mid-latitude,2012-07-01,17.67,83.39
Paris,Mid-latitude,2012-08-01,19.5,12.4
Paris,Mid-latitude,2012-09-01,14.78,43.5
Paris,Mid-latitude,2012-10-01,11.2,89.28
Paris,Mid-latitude,2012-11-01,6.04,54.0
Paris,Mid-latitude,2012-12-01,4.68,97.34
Paris,Mid-latitude,2013-01-01,1.93,51.15
Paris,Mid-latitude,2013-02-01,1.28,45.64
Paris,Mid-latitude,2013-03-01,3.3,43.71
Paris,Mid-latitude,2013-04-01,8.87,36.6
Paris,Mid-latitude,2013-05-01,11.3,86.49
Paris,Mid-latitude,2013-06-01,15.9,103.2
Paris,Mid-latitude,2013-07-01,20.55,42.16
Paris,Mid-latitude,2013-08-01,18.65,52.08
Paris,Mid-latitude,2013-09-01,15.62,51.9
Paris,Mid-latitude,2013-10-01,12.76,53.63
Paris,Mid-latitude,2013-11-01,5.7,87.9
Paris,Mid-latitude,2013-12-01,4.02,60.14
Paris,Mid-latitude,2014-01-01,5.16,53.94
Paris,Mid-latitude,2014-02-01,5.58,63.56
Paris,Mid-latitude,2014-03-01,7.9,14.57
Paris,Mid-latitude,2014-04-01,11.28,32.4
Paris,Mid-latitude,2014-05-01,12.94,88.35
Paris,Mid-latitude,2014-06-01,16.6,73.2
Paris,Mid-latitude,2014-07-01,19.13,112.22
Paris,Mid-latitude,2014-08-01,16.54,98.27
Paris,Mid-latitude,2014-09-01,16.44,24.3
Paris,Mid-latitude,2014-10-01,12.93,66.96
Paris,Mid-latitude,2014-11-01,8.21,69.6
Paris,Mid-latitude,2014-12-01,3.34,71.61
Paris,Mid-latitude,2015-01-01,2.78,56.42
Paris,Mid-latitude,2015-02-01,2.44,51.24
Paris,Mid-latitude,2015-03-01,6.45,35.96
Paris,Mid-latitude,2015-04-01,10.67,48.3
Paris,Mid-latitude,2015-05-01,13.05,51.15
Paris,Mid-latitude,2015-06-01,17.05,14.1
Paris,Mid-latitude,2015-07-01,20.01,26.97
Paris,Mid-latitude,2015-08-01,19.71,75.64
Paris,Mid-latitude,2015-09-01,13.67,66.3
Paris,Mid-latitude,2015-10-01,10.11,43.71
Paris,Mid-latitude,2015-11-01,9.45,58.8
Paris,Mid-latitude,2015-12-01,7.29,34.41
Paris,Mid-latitude,2016-01-01,3.71,73.78
Paris,Mid-latitude,2016-02-01,4.68,64.67
Paris,Mid-latitude,2016-03-01,5.35,87.11
Paris,Mid-latitude,2016-04-01,8.63,51.9
Paris,Mid-latitude,2016-05-01,13.68,163.37
Paris,Mid-latitude,2016-06-01,16.65,89.7
Paris,Mid-latitude,2016-07-01,18.78,27.9
Paris,Mid-latitude,2016-08-01,19.16,24.8
Paris,Mid-latitude,2016-09-01,17.53,39.9
Paris,Mid-latitude,2016-10-01,9.89,34.41
Paris,Mid-latitude,2016-11-01,6.13,58.5
Paris,Mid-latitude,2016-12-01,2.56,22.01
Paris,Mid-latitude,2017-01-01,-0.25,36.27
Paris,Mid-latitude,2017-02-01,5.37,40.32
Paris,Mid-latitude,2017-03-01,9.0,62.31
Paris,Mid-latitude,2017-04-01,9.29,18.9
Paris,Mid-latitude,2017-05-01,15.0,62.62
Paris,Mid-latitude,2017-06-01,19.27,50.7
Paris,Mid-latitude,2017-07-01,19.43,64.79
Paris,Mid-latitude,2017-08-01,18.74,71.3
Paris,Mid-latitude,2017-09-01,14.56,80.7
Paris,Mid-latitude,2017-10-01,12.83,28.83
Paris,Mid-latitude,2017-11-01,6.5,62.4
Paris,Mid-latitude,2017-12-01,4.19,97.96
Paris,Mid-latitude,2018-01-01,6.35,117.8
Paris,Mid-latitude,2018-02-01,0.2,47.6
Paris,Mid-latitude,2018-03-01,5.46,84.32
Paris,Mid-latitude,2018-04-01,12.17,61.8
Paris,Mid-latitude,2018-05-01,15.25,68.2
Paris,Mid-latitude,2018-06-01,18.2,78.6
Paris,Mid-latitude,2018-07-01,21.55,28.83
Paris,Mid-latitude,2018-08-01,19.78,45.57
Paris,Mid-latitude,2018-09-01,15.95,20.7
Paris,Mid-latitude,2018-10-01,12.23,41.23
Paris,Mid-latitude,2018-11-01,6.48,73.2
Paris,Mid-latitude,2018-12-01,5.36,88.04
Paris,Mid-latitude,2019-01-01,2.21,47.74
Paris,Mid-latitude,2019-02-01,5.06,38.92
Paris,Mid-latitude,2019-03-01,8.36,59.52
Paris,Mid-latitude,2019-04-01,10.23,28.8
Paris,Mid-latitude,2019-05-01,12.51,68.51
Paris,Mid-latitude,2019-06-01,18.39,66.0
Paris,Mid-latitude,2019-07-01,20.68,24.49
Paris,Mid-latitude,2019-08-01,19.7,49.29
Paris,Mid-latitude,2019-09-01,16.05,31.2
Paris,Mid-latitude,2019-10-01,12.21,92.38
Paris,Mid-latitude,2019-11-01,6.57,96.0
Paris,Mid-latitude,2019-12-01,5.26,99.82
Paris,Mid-latitude,2020-01-01,4.78,39.99
Paris,Mid-latitude,2020-02-01,7.41,111.94
Paris,Mid-latitude,2020-03-01,6.94,55.49
Paris,Mid-latitude,2020-04-01,12.81,25.5
Paris,Mid-latitude,2020-05-01,13.99,40.61
Paris,Mid-latitude,2020-06-01,17.06,43.8
Paris,Mid-latitude,2020-07-01,19.19,13.02
Paris,Mid-latitude,2020-08-01,21.41,36.58
Paris,Mid-latitude,2020-09-01,17.45,43.8
Paris,Mid-latitude,2020-10-01,11.36,102.61
Paris,Mid-latitude,2020-11-01,8.01,21.6
Paris,Mid-latitude,2020-12-01,5.05,100.44
Seoul,Mid-latitude,1991-01-01,-3.46,17.36
Seoul,Mid-latitude,1991-02-01,-2.1,37.24
Seoul,Mid-latitude,1991-03-01,2.65,49.91
Seoul,Mid-latitude,1991-04-01,9.93,56.4
Seoul,Mid-latitude,1991-05-01,15.08,95.79
Seoul,Mid-latitude,1991-06-01,20.66,96.0
Seoul,Mid-latitude,1991-07-01,23.53,379.75
Seoul,Mid-latitude,1991-08-01,23.79,80.6
Seoul,Mid-latitude,1991-09-01,19.72,188.7
Seoul,Mid-latitude,1991-10-01,12.49,28.21
Seoul,Mid-latitude,1991-11-01,5.22,29.4
Seoul,Mid-latitude,1991-12-01,0.77,52.7
Seoul,Mid-latitude,1992-01-01,-1.59,14.88
Seoul,Mid-latitude,1992-02-01,-0.7,44.37
Seoul,Mid-latitude,1992-03-01,5.05,23.25
Seoul,Mid-latitude,1992-04-01,9.64,78.3
Seoul,Mid-latitude,1992-05-01,14.41,124.62
Seoul,Mid-latitude,1992-06-01,19.0,93.3
Seoul,Mid-latitude,1992-07-01,23.73,198.09
Seoul,Mid-latitude,1992-08-01,23.93,280.86
Seoul,Mid-latitude,1992-09-01,19.67,182.1
Seoul,Mid-latitude,1992-10-01,13.18,62.93
Seoul,Mid-latitude,1992-11-01,5.54,59.1
Seoul,Mid-latitude,1992-12-01,0.57,66.03
Seoul,Mid-latitude,1993-01-01,-3.48,8.37
Seoul,Mid-latitude,1993-02-01,-0.52,60.76
Seoul,Mid-latitude,1993-03-01,3.33,37.2
Seoul,Mid-latitude,1993-04-01,8.1,93.6
Seoul,Mid-latitude,1993-05-01,15.27,122.14
Seoul,Mid-latitude,1993-06-01,19.47,188.4
Seoul,Mid-latitude,1993-07-01,21.98,380.06
Seoul,Mid-latitude,1993-08-01,22.08,181.97
Seoul,Mid-latitude,1993-09-01,19.59,94.8
Seoul,Mid-latitude,1993-10-01,11.84,26.04
Seoul,Mid-latitude,1993-11-01,7.14,67.5
Seoul,Mid-latitude,1993-12-01,-0.76,25.11
Seoul,Mid-latitude,1994-01-01,-2.27,21.39
Seoul,Mid-latitude,1994-02-01,-1.16,14.0
Seoul,Mid-latitude,1994-03-01,1.86,49.91
Seoul,Mid-latitude,1994-04-01,11.32,38.7
Seoul,Mid-latitude,1994-05-01,15.28,137.33
Seoul,Mid-latitude,1994-06-01,19.96,111.3
Seoul,Mid-latitude,1994-07-01,26.37,131.13
Seoul,Mid-latitude,1994-08-01,26.06,266.91
Seoul,Mid-latitude,1994-09-01,19.71,60.9
Seoul,Mid-latitude,1994-10-01,14.09,177.01
Seoul,Mid-latitude,1994-11-01,7.96,46.8
Seoul,Mid-latitude,1994-12-01,0.23,19.22
Seoul,Mid-latitude,1995-01-01,-3.24,17.98
Seoul,Mid-latitude,1995-02-01,-0.35,16.24
Seoul,Mid-latitude,1995-03-01,3.87,56.73
Seoul,Mid-latitude,1995-04-01,8.63,37.8
Seoul,Mid-latitude,1995-05-01,14.65,53.63
Seoul,Mid-latitude,1995-06-01,19.64,88.8
Seoul,Mid-latitude,1995-07-01,23.45,341.93
Seoul,Mid-latitude,1995-08-01,25.15,640.77
Seoul,Mid-latitude,1995-09-01,19.0,60.9
Seoul,Mid-latitude,1995-10-01,14.23,29.45
Seoul,Mid-latitude,1995-11-01,5.34,32.1
Seoul,Mid-latitude,1995-12-01,-1.6,5.89
Seoul,Mid-latitude,1996-01-01,-3.7,27.9
Seoul,Mid-latitude,1996-02-01,-3.28,21.75
Seoul,Mid-latitude,1996-03-01,2.56,109.43
Seoul,Mid-latitude,1996-04-01,7.31,49.5
Seoul,Mid-latitude,1996-05-01,15.07,34.41
Seoul,Mid-latitude,1996-06-01,20.3,308.7
Seoul,Mid-latitude,1996-07-01,22.73,360.22
Seoul,Mid-latitude,1996-08-01,24.57,130.2
Seoul,Mid-latitude,1996-09-01,20.09,19.5
Seoul,Mid-latitude,1996-10-01,13.19,79.36
Seoul,Mid-latitude,1996-11-01,5.24,66.9
Seoul,Mid-latitude,1996-12-01,0.45,18.29
Seoul,Mid-latitude,1997-01-01,-4.33,23.87
Seoul,Mid-latitude,1997-02-01,-1.19,33.32
Seoul,Mid-latitude,1997-03-01,4.0,28.52
Seoul,Mid-latitude,1997-04-01,9.45,50.4
Seoul,Mid-latitude,1997-05-01,14.9,261.95
Seoul,Mid-latitude,1997-06-01,20.86,125.4
Seoul,Mid-latitude,1997-07-01,24.59,254.2
Seoul,Mid-latitude,1997-08-01,25.07,198.09
Seoul,Mid-latitude,1997-09-01,18.98,90.0
Seoul,Mid-latitude,1997-10-01,11.99,29.45
Seoul,Mid-latitude,1997-11-01,7.49,113.7
Seoul,Mid-latitude,1997-12-01,0.74,44.95
Seoul,Mid-latitude,1998-01-01,-2.62,39.99
Seoul,Mid-latitude,1998-02-01,1.05,73.92
Seoul,Mid-latitude,1998-03-01,4.69,55.18
Seoul,Mid-latitude,1998-04-01,13.09,124.2
Seoul,Mid-latitude,1998-05-01,16.31,97.65
Seoul,Mid-latitude,1998-06-01,19.59,199.5
Seoul,Mid-latitude,1998-07-01,23.55,331.39
Seoul,Mid-latitude,1998-08-01,24.44,502.2
Seoul,Mid-latitude,1998-09-01,21.55,156.0
Seoul,Mid-latitude,1998-10-01,15.66,37.51
Seoul,Mid-latitude,1998-11-01,6.1,47.1
Seoul,Mid-latitude,1998-12-01,1.04,7.44
Seoul,Mid-latitude,1999-01-01,-1.89,8.68
Seoul,Mid-latitude,1999-02-01,-0.76,3.08
Seoul,Mid-latitude,1999-03-01,3.9,55.49
Seoul,Mid-latitude,1999-04-01,10.76,87.6
Seoul,Mid-latitude,1999-05-01,14.97,110.98
Seoul,Mid-latitude,1999-06-01,20.49,100.5
Seoul,Mid-latitude,1999-07-01,23.98,243.97
Seoul,Mid-latitude,1999-08-01,24.31,419.12
Seoul,Mid-latitude,1999-09-01,21.56,318.9
Seoul,Mid-latitude,1999-10-01,13.19,106.95
Seoul,Mid-latitude,1999-11-01,6.49,30.0
Seoul,Mid-latitude,1999-12-01,-1.0,35.03
Seoul,Mid-latitude,2000-01-01,-3.65,46.5
Seoul,Mid-latitude,2000-02-01,-3.16,3.19
Seoul,Mid-latitude,2000-03-01,3.47,8.68
Seoul,Mid-latitude,2000-04-01,8.77,32.7
Seoul,Mid-latitude,2000-05-01,15.02,63.24
Seoul,Mid-latitude,2000-06-01,20.96,112.8
Seoul,Mid-latitude,2000-07-01,24.72,145.39
Seoul,Mid-latitude,2000-08-01,25.24,458.8
Seoul,Mid-latitude,2000-09-01,19.44,226.8
